customer_id,avg_monthly_balance,avg_monthly_inflow,avg_monthly_outflow,num_bounced_payments_last_year,num_active_credit_lines
CUST141041,7600.0,12700.0,46300.0,0,0
CUST141042,22100.0,8100.0,23300.0,1,0
CUST141043,3700.0,39300.0,16900.0,0,2
CUST141044,3200.0,9700.0,98700.0,0,0
CUST141045,11900.0,29100.0,13400.0,0,1
CUST141046,7600.0,14000.0,59500.0,0,1
CUST141047,4400.0,39400.0,51600.0,0,1
CUST141048,29000.0,55900.0,17400.0,2,5
CUST141049,5200.0,10400.0,20500.0,0,2
CUST141050,31200.0,47300.0,45700.0,0,2
CUST141051,28800.0,27200.0,34400.0,1,0
CUST141052,22600.0,32100.0,46500.0,0,3
CUST141053,7100.0,34000.0,17100.0,0,2
CUST141054,1600.0,110800.0,8500.0,1,2
CUST141055,17600.0,37100.0,30500.0,1,1
CUST141056,3200.0,27500.0,25900.0,0,2
CUST141057,38100.0,16500.0,34900.0,1,1
CUST141058,21000.0,9300.0,25500.0,0,1
CUST141059,16000.0,13700.0,40700.0,0,4
CUST141060,13400.0,20900.0,60100.0,0,2
CUST141061,13100.0,55000.0,47500.0,2,0
CUST141062,7600.0,40100.0,22200.0,0,0
CUST141063,34200.0,31100.0,55200.0,0,0
CUST141064,17500.0,32700.0,20200.0,0,1
CUST141065,5700.0,23600.0,29400.0,0,0
CUST141066,36200.0,24200.0,14900.0,0,1
CUST141067,13100.0,45300.0,26200.0,3,1
CUST141068,8700.0,12000.0,25800.0,0,1
CUST141069,16300.0,48800.0,35400.0,0,3
CUST141070,6900.0,60500.0,12300.0,0,2
CUST141071,2300.0,42100.0,18800.0,0,2
CUST141072,19300.0,20700.0,24400.0,0,2
CUST141073,12500.0,21700.0,10800.0,1,1
CUST141074,11600.0,10100.0,23200.0,1,1
CUST141075,30100.0,64000.0,45900.0,0,0
CUST141076,1500.0,32600.0,25700.0,0,0
CUST141077,80000.0,44600.0,19400.0,0,0
CUST141078,17000.0,24800.0,10000.0,0,2
CUST141079,14000.0,56400.0,16600.0,0,2
CUST141080,34100.0,41400.0,38600.0,0,3
CUST141081,52000.0,15200.0,25100.0,0,0
CUST141082,51800.0,100400.0,37800.0,0,3
CUST141083,17500.0,11700.0,29200.0,1,1
CUST141084,6300.0,41700.0,59700.0,0,0
CUST141085,10600.0,47700.0,26900.0,0,0
CUST141086,17700.0,62900.0,37500.0,0,1
CUST141087,14400.0,26000.0,13200.0,0,2
CUST141088,2000.0,19500.0,16400.0,0,2
CUST141089,73400.0,13700.0,40700.0,0,0
CUST141090,3500.0,87300.0,21700.0,0,0
CUST141091,36500.0,16000.0,26500.0,1,2
CUST141092,31100.0,41900.0,10200.0,0,1
CUST141093,16100.0,48900.0,19700.0,0,3
CUST141094,9700.0,6900.0,41100.0,0,1
CUST141095,18900.0,31000.0,44900.0,0,1
CUST141096,17500.0,44900.0,34600.0,0,2
CUST141097,20300.0,17400.0,24000.0,1,0
CUST141098,71300.0,23600.0,13700.0,1,1
CUST141099,19600.0,36800.0,34300.0,1,2
CUST141100,5100.0,52600.0,11700.0,0,3
CUST141101,3200.0,6700.0,21100.0,0,1
CUST141102,46400.0,29800.0,20400.0,2,2
CUST141103,84700.0,24700.0,80800.0,1,0
CUST141104,28800.0,72400.0,12100.0,0,1
CUST141105,5400.0,61600.0,46300.0,0,0
CUST141106,10200.0,15200.0,26200.0,0,1
CUST141107,11500.0,28400.0,86300.0,0,0
CUST141108,11700.0,15600.0,23300.0,0,2
CUST141109,3600.0,12600.0,33200.0,0,0
CUST141110,18300.0,47000.0,74400.0,0,2
CUST141111,7300.0,51300.0,17800.0,2,1
CUST141112,30500.0,31200.0,31700.0,1,1
CUST141113,9100.0,14300.0,33600.0,0,2
CUST141114,8300.0,30600.0,23400.0,0,1
CUST141115,4400.0,13500.0,14900.0,0,0
CUST141116,9300.0,42700.0,19700.0,0,1
CUST141117,22500.0,49100.0,27100.0,2,3
CUST141118,14500.0,16700.0,8200.0,1,1
CUST141119,9100.0,26900.0,8900.0,2,0
CUST141120,13100.0,38000.0,30200.0,1,1
CUST141121,2900.0,14200.0,20200.0,1,0
CUST141122,4000.0,23400.0,35000.0,0,4
CUST141123,14700.0,34600.0,90300.0,0,3
CUST141124,19100.0,59300.0,31700.0,0,3
CUST141125,20200.0,47200.0,54100.0,0,1
CUST141126,13100.0,37800.0,18900.0,1,1
CUST141127,28300.0,10700.0,85900.0,0,2
CUST141128,1900.0,14200.0,10300.0,0,1
CUST141129,13400.0,65000.0,31900.0,0,0
CUST141130,6400.0,33500.0,23700.0,0,0
CUST141131,22800.0,86400.0,10100.0,1,2
CUST141132,3100.0,14500.0,39800.0,1,1
CUST141133,10900.0,14500.0,51500.0,0,2
CUST141134,47100.0,16400.0,34100.0,1,2
CUST141135,63200.0,41900.0,30200.0,0,2
CUST141136,16000.0,26300.0,24000.0,0,1
CUST141137,7600.0,37900.0,48600.0,1,3
CUST141138,29900.0,27200.0,56100.0,1,2
CUST141139,88000.0,51900.0,15600.0,2,0
CUST141140,3000.0,17000.0,15400.0,1,1
CUST141141,34000.0,29600.0,102300.0,1,4
CUST141142,19600.0,7400.0,23000.0,1,1
CUST141143,23900.0,35200.0,13500.0,0,1
CUST141144,9300.0,42300.0,16600.0,1,2
CUST141145,16000.0,14000.0,45300.0,0,2
CUST141146,19300.0,10300.0,27400.0,0,1
CUST141147,4100.0,23900.0,42500.0,0,1
CUST141148,11400.0,40300.0,48800.0,0,1
CUST141149,3100.0,22700.0,14800.0,1,2
CUST141150,18200.0,18800.0,24800.0,1,1
CUST141151,9800.0,18100.0,26400.0,2,1
CUST141152,7700.0,56500.0,21500.0,0,2
CUST141153,7300.0,40900.0,12800.0,1,1
CUST141154,9400.0,52800.0,4900.0,0,2
CUST141155,16300.0,17400.0,18100.0,1,2
CUST141156,2500.0,26900.0,18300.0,0,0
CUST141157,1200.0,33800.0,63600.0,0,2
CUST141158,13300.0,64700.0,30800.0,0,1
CUST141159,51400.0,22200.0,20400.0,1,1
CUST141160,14400.0,27000.0,42000.0,0,1
CUST141161,26000.0,10800.0,68700.0,1,3
CUST141162,4300.0,43000.0,13000.0,0,1
CUST141163,1300.0,15500.0,30400.0,1,4
CUST141164,38800.0,15800.0,14800.0,2,1
CUST141165,4400.0,75400.0,30200.0,0,0
CUST141166,19200.0,16400.0,21700.0,1,3
CUST141167,1700.0,11100.0,11600.0,0,0
CUST141168,7800.0,38800.0,23700.0,1,1
CUST141169,12300.0,15000.0,8200.0,0,0
CUST141170,12900.0,24700.0,63700.0,1,2
CUST141171,4800.0,23600.0,12500.0,2,4
CUST141172,13800.0,22500.0,27400.0,2,1
CUST141173,5000.0,15300.0,94400.0,0,1
CUST141174,15700.0,34100.0,26800.0,0,1
CUST141175,3300.0,4000.0,31100.0,1,2
CUST141176,18700.0,49300.0,45800.0,0,2
CUST141177,24900.0,46200.0,21000.0,0,0
CUST141178,13700.0,11600.0,38400.0,1,3
CUST141179,41700.0,36200.0,29400.0,0,3
CUST141180,85700.0,50100.0,53300.0,1,0
CUST141181,9700.0,12000.0,21200.0,1,0
CUST141182,16900.0,45000.0,39900.0,0,2
CUST141183,106600.0,20400.0,15200.0,1,1
CUST141184,5800.0,24900.0,51500.0,0,2
CUST141185,5000.0,18400.0,41200.0,1,1
CUST141186,3300.0,37600.0,19000.0,0,1
CUST141187,11800.0,30900.0,34300.0,2,0
CUST141188,24700.0,16400.0,15100.0,1,3
CUST141189,8500.0,12000.0,39100.0,1,0
CUST141190,13100.0,92500.0,18600.0,0,2
CUST141191,37600.0,34100.0,40000.0,0,3
CUST141192,7700.0,34400.0,35700.0,0,1
CUST141193,43900.0,16800.0,16900.0,0,3
CUST141194,17100.0,42900.0,18400.0,0,0
CUST141195,9900.0,48900.0,28000.0,0,1
CUST141196,10000.0,33000.0,64400.0,0,2
CUST141197,33500.0,60700.0,92700.0,0,4
CUST141198,1200.0,14000.0,14300.0,1,1
CUST141199,21000.0,36800.0,4300.0,1,1
CUST141200,10600.0,49000.0,28000.0,1,1
CUST141201,15800.0,34300.0,57000.0,0,2
CUST141202,66000.0,4300.0,30000.0,0,0
CUST141203,42500.0,19400.0,2900.0,0,0
CUST141204,15300.0,15000.0,28300.0,1,3
CUST141205,7100.0,82300.0,32600.0,0,1
CUST141206,28900.0,30900.0,25000.0,0,0
CUST141207,38300.0,7400.0,45300.0,0,0
CUST141208,17300.0,17500.0,26800.0,2,1
CUST141209,51500.0,25200.0,16700.0,2,2
CUST141210,35600.0,8000.0,6700.0,0,1
CUST141211,17800.0,39100.0,12500.0,0,2
CUST141212,53500.0,37100.0,71200.0,0,1
CUST141213,1800.0,13100.0,70800.0,2,0
CUST141214,5800.0,13800.0,26700.0,1,0
CUST141215,13500.0,35200.0,27900.0,0,3
CUST141216,8100.0,22200.0,30000.0,0,2
CUST141217,5400.0,34600.0,20700.0,0,0
CUST141218,17300.0,44200.0,16100.0,0,0
CUST141219,21000.0,21200.0,26700.0,0,0
CUST141220,5200.0,23900.0,11000.0,0,0
CUST141221,13200.0,55400.0,19500.0,1,2
CUST141222,3200.0,40300.0,25500.0,0,1
CUST141223,7100.0,21700.0,9700.0,0,4
CUST141224,5200.0,26700.0,36400.0,0,7
CUST141225,16100.0,10000.0,56000.0,0,1
CUST141226,4300.0,35400.0,9300.0,0,3
CUST141227,99800.0,26400.0,24000.0,0,0
CUST141228,6400.0,11400.0,32700.0,0,0
CUST141229,33100.0,25800.0,24100.0,0,0
CUST141230,31500.0,19500.0,37900.0,0,1
CUST141231,9900.0,7300.0,41200.0,0,1
CUST141232,5200.0,20800.0,11900.0,0,3
CUST141233,50600.0,29200.0,22200.0,1,0
CUST141234,5800.0,48400.0,21600.0,0,3
CUST141235,3600.0,21400.0,23000.0,0,0
CUST141236,45800.0,24100.0,20700.0,1,1
CUST141237,4200.0,20600.0,69800.0,1,1
CUST141238,33500.0,7500.0,31400.0,1,2
CUST141239,16100.0,47700.0,7100.0,0,0
CUST141240,130900.0,18000.0,18000.0,0,0
CUST141241,69200.0,7000.0,58100.0,0,0
CUST141242,12400.0,61100.0,21800.0,0,0
CUST141243,102500.0,39300.0,39600.0,0,1
CUST141244,21100.0,37000.0,22400.0,0,1
CUST141245,50200.0,8500.0,23300.0,0,1
CUST141246,6100.0,21300.0,19700.0,0,2
CUST141247,2500.0,27000.0,42900.0,1,1
CUST141248,16700.0,47100.0,25900.0,0,1
CUST141249,82600.0,17400.0,58000.0,0,2
CUST141250,6400.0,18300.0,27900.0,0,2
CUST141251,4400.0,44300.0,86000.0,1,1
CUST141252,33800.0,24100.0,18000.0,0,0
CUST141253,9200.0,52900.0,18300.0,1,0
CUST141254,59700.0,22800.0,41200.0,0,0
CUST141255,10400.0,26300.0,28600.0,1,3
CUST141256,28900.0,14500.0,64100.0,1,2
CUST141257,10100.0,45300.0,20700.0,0,1
CUST141258,26400.0,20600.0,16300.0,1,2
CUST141259,3900.0,16200.0,26800.0,1,3
CUST141260,7300.0,58600.0,15600.0,1,1
CUST141261,79400.0,71300.0,16100.0,1,0
CUST141262,4300.0,40100.0,15100.0,1,0
CUST141263,24300.0,28500.0,22700.0,1,1
CUST141264,5500.0,31200.0,46300.0,0,2
CUST141265,32700.0,42100.0,45800.0,1,1
CUST141266,15100.0,13000.0,20000.0,0,1
CUST141267,18400.0,33600.0,27500.0,0,2
CUST141268,17000.0,22100.0,31700.0,1,1
CUST141269,18300.0,6700.0,17800.0,0,1
CUST141270,17700.0,20000.0,24900.0,0,2
CUST141271,15200.0,91700.0,24000.0,0,4
CUST141272,6400.0,21800.0,35600.0,1,1
CUST141273,15500.0,17600.0,21700.0,0,0
CUST141274,13400.0,12600.0,74000.0,0,3
CUST141275,12100.0,22500.0,25400.0,0,1
CUST141276,47400.0,51900.0,14700.0,2,1
CUST141277,100300.0,11600.0,17900.0,1,2
CUST141278,9200.0,145500.0,15400.0,1,3
CUST141279,15800.0,30800.0,30200.0,0,3
CUST141280,5200.0,26500.0,13200.0,1,2
CUST141281,900.0,16300.0,35300.0,1,2
CUST141282,6300.0,11300.0,33600.0,0,1
CUST141283,24600.0,17700.0,20400.0,1,3
CUST141284,9200.0,20100.0,11400.0,0,2
CUST141285,5900.0,25000.0,20900.0,1,0
CUST141286,8600.0,23100.0,30900.0,0,3
CUST141287,13900.0,34900.0,14100.0,0,1
CUST141288,4500.0,40700.0,64900.0,0,2
CUST141289,45100.0,18300.0,18400.0,3,2
CUST141290,12700.0,48500.0,10300.0,0,2
CUST141291,2600.0,16900.0,22000.0,1,1
CUST141292,7600.0,17600.0,16400.0,0,1
CUST141293,125900.0,20000.0,6000.0,0,1
CUST141294,4500.0,33900.0,27800.0,0,1
CUST141295,5300.0,24800.0,14500.0,3,3
CUST141296,20100.0,41200.0,7800.0,2,1
CUST141297,5100.0,57400.0,6500.0,0,2
CUST141298,8900.0,11800.0,31300.0,0,2
CUST141299,56400.0,45300.0,16200.0,1,1
CUST141300,8700.0,32300.0,31700.0,1,2
CUST141301,8400.0,16100.0,26200.0,0,2
CUST141302,9900.0,30500.0,61000.0,0,0
CUST141303,16200.0,20300.0,12100.0,0,1
CUST141304,20800.0,39700.0,33700.0,0,2
CUST141305,261000.0,14700.0,30100.0,0,1
CUST141306,15500.0,21700.0,21400.0,0,0
CUST141307,41000.0,33700.0,35300.0,0,0
CUST141308,5000.0,28900.0,20500.0,0,3
CUST141309,15300.0,22200.0,25800.0,1,2
CUST141310,23100.0,14900.0,45200.0,1,2
CUST141311,1300.0,36800.0,54200.0,0,1
CUST141312,16100.0,52900.0,26400.0,0,1
CUST141313,3700.0,14800.0,41200.0,0,3
CUST141314,23300.0,7900.0,15400.0,2,4
CUST141315,34000.0,38400.0,24400.0,1,1
CUST141316,4500.0,32000.0,13400.0,0,0
CUST141317,8400.0,16100.0,41600.0,1,0
CUST141318,8000.0,190200.0,10300.0,0,2
CUST141319,21200.0,61700.0,27500.0,0,2
CUST141320,16600.0,9400.0,21500.0,0,3
CUST141321,14900.0,35700.0,29400.0,1,1
CUST141322,1300.0,61100.0,41600.0,2,2
CUST141323,16600.0,26500.0,30300.0,2,0
CUST141324,60900.0,49600.0,47800.0,1,2
CUST141325,27200.0,22400.0,46700.0,1,1
CUST141326,26600.0,31600.0,51400.0,0,3
CUST141327,19300.0,146100.0,25700.0,0,2
CUST141328,7100.0,14400.0,23700.0,0,0
CUST141329,2200.0,44900.0,31300.0,1,1
CUST141330,7400.0,35300.0,37800.0,1,2
CUST141331,16400.0,56000.0,18200.0,0,2
CUST141332,18200.0,16800.0,69700.0,0,0
CUST141333,2700.0,22000.0,47900.0,2,1
CUST141334,15100.0,7600.0,20500.0,1,0
CUST141335,58900.0,9500.0,17000.0,1,0
CUST141336,18600.0,33200.0,30200.0,1,0
CUST141337,32500.0,12500.0,37400.0,1,1
CUST141338,56500.0,23600.0,8000.0,0,3
CUST141339,9900.0,35400.0,20100.0,0,1
CUST141340,14300.0,40400.0,67000.0,0,1
CUST141341,83500.0,16500.0,6000.0,0,1
CUST141342,1500.0,44300.0,40700.0,0,2
CUST141343,61300.0,107600.0,45500.0,0,1
CUST141344,3700.0,49500.0,83800.0,1,1
CUST141345,83500.0,13300.0,25800.0,0,3
CUST141346,4700.0,48200.0,18300.0,2,0
CUST141347,2800.0,42800.0,21900.0,0,0
CUST141348,52600.0,20600.0,20000.0,1,5
CUST141349,34500.0,20800.0,7500.0,0,0
CUST141350,20500.0,34900.0,19500.0,0,1
CUST141351,20000.0,16700.0,24900.0,1,2
CUST141352,14900.0,33300.0,33300.0,1,1
CUST141353,40000.0,29200.0,42100.0,1,4
CUST141354,15600.0,31500.0,37100.0,0,1
CUST141355,5900.0,24800.0,19300.0,0,2
CUST141356,16500.0,11900.0,44000.0,0,1
CUST141357,11700.0,22400.0,27600.0,0,3
CUST141358,42700.0,20700.0,16700.0,0,0
CUST141359,60500.0,65400.0,22500.0,2,0
CUST141360,20200.0,17000.0,5500.0,0,3
CUST141361,9300.0,17200.0,88200.0,0,1
CUST141362,84400.0,20800.0,14500.0,0,3
CUST141363,16700.0,30700.0,16400.0,0,1
CUST141364,54300.0,20700.0,18500.0,1,0
CUST141365,32100.0,27600.0,23700.0,0,2
CUST141366,4900.0,10300.0,13400.0,1,3
CUST141367,16900.0,28300.0,34900.0,0,2
CUST141368,1200.0,17200.0,43600.0,1,0
CUST141369,3700.0,7900.0,46300.0,0,5
CUST141370,13600.0,35000.0,19700.0,0,3
CUST141371,11400.0,27800.0,20400.0,1,0
CUST141372,90100.0,26400.0,22600.0,1,1
CUST141373,3800.0,12700.0,30400.0,1,2
CUST141374,21200.0,32300.0,23600.0,0,1
CUST141375,112800.0,39100.0,72200.0,0,1
CUST141376,71300.0,52100.0,43800.0,0,0
CUST141377,44000.0,44100.0,34800.0,0,3
CUST141378,10900.0,35600.0,8000.0,0,0
CUST141379,12100.0,24900.0,44400.0,0,1
CUST141380,22300.0,21400.0,20600.0,0,5
CUST141381,22900.0,17600.0,29300.0,0,1
CUST141382,19100.0,9300.0,32600.0,0,3
CUST141383,18900.0,51200.0,13900.0,0,1
CUST141384,7500.0,34000.0,41500.0,0,3
CUST141385,49500.0,13400.0,4800.0,0,1
CUST141386,18300.0,40100.0,18900.0,1,0
CUST141387,29800.0,192500.0,7400.0,0,2
CUST141388,9900.0,40300.0,39400.0,0,3
CUST141389,41300.0,44600.0,34800.0,0,3
CUST141390,8700.0,19300.0,19700.0,0,1
CUST141391,11700.0,23200.0,23900.0,0,4
CUST141392,27100.0,16000.0,38800.0,0,0
CUST141393,12100.0,34000.0,6400.0,1,2
CUST141394,22900.0,11500.0,18300.0,0,3
CUST141395,2600.0,44200.0,55200.0,0,6
CUST141396,5700.0,27800.0,39000.0,1,4
CUST141397,11200.0,40300.0,31800.0,3,2
CUST141398,17300.0,42500.0,13300.0,0,1
CUST141399,26400.0,23600.0,7900.0,0,2
CUST141400,48300.0,13600.0,25300.0,1,1
CUST141401,23800.0,19200.0,27100.0,0,1
CUST141402,42600.0,32200.0,32400.0,0,1
CUST141403,68600.0,31700.0,21900.0,0,3
CUST141404,33900.0,25800.0,21600.0,2,3
CUST141405,3300.0,34600.0,13100.0,1,1
CUST141406,42900.0,54200.0,20400.0,1,1
CUST141407,28300.0,10200.0,20100.0,0,2
CUST141408,12900.0,18200.0,30400.0,1,2
CUST141409,22000.0,17900.0,20400.0,0,3
CUST141410,13000.0,23000.0,10600.0,0,2
CUST141411,34800.0,34700.0,14500.0,0,2
CUST141412,10100.0,58500.0,38800.0,0,1
CUST141413,3100.0,56200.0,23100.0,1,0
CUST141414,13000.0,12200.0,17700.0,0,1
CUST141415,23700.0,15100.0,37200.0,1,3
CUST141416,31200.0,57700.0,33800.0,0,2
CUST141417,4600.0,20000.0,18600.0,0,0
CUST141418,24200.0,33600.0,33100.0,0,1
CUST141419,5300.0,27400.0,24900.0,1,1
CUST141420,20100.0,73200.0,12200.0,1,2
CUST141421,11500.0,16100.0,10500.0,1,3
CUST141422,14200.0,53200.0,39500.0,1,2
CUST141423,37800.0,41800.0,16400.0,0,1
CUST141424,135900.0,11000.0,12000.0,0,4
CUST141425,24600.0,26900.0,10200.0,0,3
CUST141426,56000.0,9000.0,34700.0,0,2
CUST141427,13200.0,75500.0,14900.0,0,1
CUST141428,8900.0,10800.0,11000.0,0,3
CUST141429,58000.0,14900.0,18700.0,1,1
CUST141430,31200.0,60500.0,11900.0,0,1
CUST141431,14200.0,37000.0,30900.0,0,2
CUST141432,2000.0,9700.0,24300.0,0,0
CUST141433,4000.0,17300.0,35000.0,0,1
CUST141434,35500.0,22800.0,10900.0,0,3
CUST141435,88800.0,32200.0,12400.0,0,4
CUST141436,66600.0,34000.0,16300.0,0,1
CUST141437,17100.0,27100.0,22900.0,0,1
CUST141438,3000.0,28100.0,23900.0,0,0
CUST141439,88600.0,23900.0,10300.0,0,0
CUST141440,15000.0,13200.0,21300.0,0,3
CUST141441,21600.0,46100.0,11800.0,0,1
CUST141442,3300.0,19500.0,27400.0,1,0
CUST141443,17200.0,33900.0,13500.0,0,1
CUST141444,17800.0,52600.0,16200.0,1,2
CUST141445,17500.0,57900.0,44200.0,1,2
CUST141446,23700.0,15700.0,49400.0,0,2
CUST141447,4000.0,43100.0,52000.0,1,0
CUST141448,25900.0,20600.0,39700.0,0,0
CUST141449,1900.0,26000.0,20400.0,0,2
CUST141450,12100.0,92000.0,73900.0,1,1
CUST141451,17200.0,27900.0,39500.0,1,1
CUST141452,28500.0,76800.0,15800.0,1,2
CUST141453,4000.0,19800.0,18000.0,0,1
CUST141454,49300.0,18500.0,11100.0,0,0
CUST141455,9000.0,36900.0,57500.0,0,1
CUST141456,4800.0,12700.0,44000.0,1,1
CUST141457,16300.0,55200.0,20600.0,0,2
CUST141458,2100.0,59100.0,49700.0,0,1
CUST141459,14000.0,74100.0,30300.0,1,1
CUST141460,6800.0,12700.0,6400.0,1,2
CUST141461,2100.0,15700.0,10300.0,0,2
CUST141462,5900.0,11300.0,11400.0,0,2
CUST141463,13500.0,21000.0,21200.0,1,2
CUST141464,54100.0,14700.0,17800.0,0,4
CUST141465,14600.0,41300.0,33800.0,1,0
CUST141466,2100.0,65900.0,20500.0,0,0
CUST141467,13500.0,27300.0,25700.0,1,0
CUST141468,39000.0,11200.0,24000.0,1,1
CUST141469,25100.0,18000.0,21700.0,0,2
CUST141470,28700.0,27700.0,13400.0,0,0
CUST141471,10900.0,22400.0,16100.0,0,3
CUST141472,6300.0,16000.0,75500.0,1,2
CUST141473,8800.0,33200.0,18200.0,0,4
CUST141474,18000.0,13900.0,17300.0,0,0
CUST141475,18200.0,26200.0,28700.0,1,1
CUST141476,20300.0,39600.0,17100.0,0,2
CUST141477,91500.0,21500.0,20100.0,0,2
CUST141478,34500.0,27900.0,37700.0,2,1
CUST141479,36000.0,25700.0,21500.0,1,0
CUST141480,24600.0,105700.0,9500.0,1,1
CUST141481,21000.0,52100.0,12400.0,1,1
CUST141482,18000.0,19000.0,32400.0,0,1
CUST141483,14300.0,50700.0,28100.0,1,0
CUST141484,70600.0,17800.0,25000.0,0,2
CUST141485,1400.0,29600.0,27600.0,0,0
CUST141486,37400.0,49700.0,23800.0,0,1
CUST141487,12900.0,44300.0,22600.0,0,0
CUST141488,12200.0,40800.0,41800.0,0,1
CUST141489,21900.0,63800.0,10300.0,0,0
CUST141490,4600.0,29200.0,41700.0,0,1
CUST141491,11400.0,19800.0,17500.0,2,2
CUST141492,27900.0,15100.0,24500.0,2,0
CUST141493,10600.0,37400.0,27200.0,0,0
CUST141494,15500.0,37200.0,22400.0,0,0
CUST141495,10000.0,21400.0,19600.0,0,1
CUST141496,32500.0,19400.0,16100.0,0,0
CUST141497,1800.0,13800.0,16700.0,1,0
CUST141498,41400.0,32800.0,14200.0,1,2
CUST141499,27900.0,13300.0,10800.0,0,0
CUST141500,59900.0,60000.0,14500.0,0,1
CUST141501,15000.0,113300.0,20700.0,3,1
CUST141502,59200.0,11900.0,25900.0,0,2
CUST141503,22700.0,22100.0,30500.0,0,0
CUST141504,15700.0,68100.0,22000.0,2,0
CUST141505,18500.0,75100.0,35200.0,0,1
CUST141506,39500.0,32000.0,12600.0,1,2
CUST141507,19800.0,25600.0,28800.0,1,0
CUST141508,9100.0,29300.0,26200.0,0,2
CUST141509,18400.0,37200.0,28500.0,0,0
CUST141510,7500.0,33000.0,13900.0,1,1
CUST141511,50600.0,25500.0,38100.0,0,0
CUST141512,27500.0,26500.0,9800.0,0,3
CUST141513,4300.0,25600.0,61300.0,0,1
CUST141514,95100.0,60800.0,31000.0,2,0
CUST141515,19600.0,4400.0,30600.0,1,1
CUST141516,30500.0,40100.0,41700.0,0,2
CUST141517,16600.0,30400.0,13300.0,0,1
CUST141518,10200.0,6500.0,66000.0,0,1
CUST141519,25800.0,15600.0,5400.0,0,0
CUST141520,52500.0,49500.0,60300.0,0,1
CUST141521,14300.0,37000.0,20200.0,1,0
CUST141522,6600.0,31400.0,17500.0,1,1
CUST141523,35000.0,33300.0,50800.0,1,2
CUST141524,7100.0,47300.0,24000.0,0,1
CUST141525,8600.0,20700.0,100000.0,1,2
CUST141526,52000.0,18000.0,9700.0,0,0
CUST141527,20700.0,9300.0,15800.0,1,0
CUST141528,10900.0,106100.0,16600.0,0,1
CUST141529,5900.0,35100.0,21200.0,0,1
CUST141530,15600.0,40900.0,31400.0,0,2
CUST141531,27500.0,26400.0,24400.0,1,1
CUST141532,2000.0,10400.0,72500.0,1,0
CUST141533,2100.0,20600.0,22100.0,1,2
CUST141534,4200.0,9400.0,9400.0,1,1
CUST141535,5800.0,16300.0,12800.0,1,1
CUST141536,17200.0,35700.0,14800.0,0,1
CUST141537,3000.0,13700.0,28500.0,0,2
CUST141538,10200.0,57900.0,10500.0,0,0
CUST141539,9600.0,7600.0,81900.0,0,0
CUST141540,54700.0,62300.0,188700.0,1,4
CUST141541,2800.0,23700.0,26800.0,1,2
CUST141542,4500.0,31000.0,23100.0,0,0
CUST141543,10500.0,28000.0,18900.0,1,6
CUST141544,71800.0,39000.0,19600.0,2,0
CUST141545,96900.0,71900.0,58400.0,1,5
CUST141546,13000.0,14500.0,14300.0,0,1
CUST141547,53900.0,7500.0,59700.0,0,0
CUST141548,44400.0,15900.0,27000.0,1,1
CUST141549,3600.0,33700.0,30300.0,1,6
CUST141550,2800.0,20100.0,56300.0,0,3
CUST141551,21700.0,16200.0,6100.0,0,1
CUST141552,9800.0,51300.0,29200.0,0,1
CUST141553,22000.0,53000.0,28200.0,0,0
CUST141554,1000.0,26000.0,60300.0,0,1
CUST141555,24400.0,22200.0,20900.0,0,1
CUST141556,5900.0,51100.0,16000.0,1,1
CUST141557,10400.0,60200.0,17400.0,0,1
CUST141558,9600.0,26500.0,44100.0,2,1
CUST141559,16200.0,25400.0,37800.0,0,2
CUST141560,10600.0,18800.0,26200.0,0,3
CUST141561,28100.0,25700.0,59200.0,0,1
CUST141562,2000.0,85800.0,22700.0,2,1
CUST141563,24100.0,26400.0,22100.0,0,0
CUST141564,30000.0,23000.0,11400.0,1,3
CUST141565,23400.0,21100.0,22500.0,2,3
CUST141566,38700.0,30200.0,9400.0,0,0
CUST141567,19800.0,33100.0,42600.0,0,1
CUST141568,44900.0,31900.0,12100.0,2,1
CUST141569,4900.0,33600.0,19100.0,0,0
CUST141570,13100.0,6500.0,36800.0,0,1
CUST141571,30100.0,12900.0,48000.0,1,0
CUST141572,8600.0,38200.0,22100.0,0,5
CUST141573,4100.0,56900.0,31400.0,0,0
CUST141574,65800.0,65100.0,34300.0,0,2
CUST141575,15000.0,27400.0,63300.0,0,4
CUST141576,15800.0,23000.0,20600.0,0,4
CUST141577,96100.0,84900.0,56300.0,0,5
CUST141578,21700.0,23000.0,24400.0,1,2
CUST141579,65800.0,21300.0,22200.0,0,1
CUST141580,1700.0,27700.0,18500.0,0,1
CUST141581,22300.0,35100.0,16700.0,0,1
CUST141582,11600.0,27800.0,35900.0,0,0
CUST141583,43000.0,21300.0,23500.0,0,1
CUST141584,7300.0,17600.0,17500.0,0,1
CUST141585,8200.0,35700.0,23600.0,0,1
CUST141586,3400.0,33000.0,14600.0,0,3
CUST141587,5100.0,34600.0,18600.0,0,0
CUST141588,21100.0,86100.0,34400.0,1,2
CUST141589,29300.0,70000.0,9100.0,0,1
CUST141590,41400.0,47400.0,17300.0,1,2
CUST141591,10000.0,67100.0,24100.0,3,0
CUST141592,2400.0,15300.0,29000.0,1,1
CUST141593,25000.0,6600.0,28800.0,0,1
CUST141594,15100.0,153900.0,27100.0,0,1
CUST141595,54700.0,16600.0,14600.0,0,2
CUST141596,19500.0,15300.0,4500.0,1,0
CUST141597,2000.0,37100.0,22400.0,2,2
